device_id,device_name,battery_token,battery_sn,device_brand
173640e4bd126fd1c44e1ec32357a13,battery_224,5a3a8d2d6e4b81b41556253ecbd6a1,16619,SONNEN_BATTERY
6d052505e4c4814958915b1a6e3fa980,battery_225,6abbe514ce4c82b22ec85857523432,99206,SONNEN_BATTERY
35491cf12754b5cd367ea3cd08cefd84,battery_226,96f810d79d496f9d9d3986ab8c074a,93400,SONNEN_BATTERY
5fea9a73b6e8874b39be9d0c371c29f9,battery_227,2b471b18a6499281232cd2370b56f8,80496,SONNEN_BATTERY
e365b29e97f67e659b9806a0e02be6a,battery_228,b43efd9ba74049adf69fbca96ff70b,73640,SONNEN_BATTERY
5838e141e163de4f2f7aa12ef533cfbf,battery_229,794544f3ed4e2ba75044bcfe310661,94387,SONNEN_BATTERY
21e4fd4f45996c0581276717da62ba9,battery_230,5cfe708da747fca7cb0eb3e4556780,59002,SONNEN_BATTERY
77126c80777cd861924ffdd4cff8a70,battery_231,f3bf7dfdc648959ab1fd6e1d3ccc1e,39167,SONNEN_BATTERY
3e11f95335f7a5332ca2a5231d3864f0,battery_232,eb13f476f84a6aa018bfd8de1006ef,96475,SONNEN_BATTERY
7149710dc68a113025150d454cff788b,battery_233,f4678093034f6ab651b87174df906f,51585,SONNEN_BATTERY
2a432df4ba2dd9a21a4094d2770e6246,battery_234,63bf12cc3e48018a765581fb7703de,55758,SONNEN_BATTERY
350935727e7219d32830d438f7471db0,battery_235,710816b67e4c49aacb4c8a0a3b2a1a,15996,SONNEN_BATTERY
2479fa64bc1258171eb5c4be3d6038e5,battery_236,fcdba6cc6b4ac5883615dae90e68cd,24517,SONNEN_BATTERY
2857a35c49776d465b14230999e11798,battery_237,3962b6677c4c70874ca54adb38988b,28798,SONNEN_BATTERY
591172af39de19a524f201b2e17661ac,battery_238,9671533ca9435b9f8ecdad0426b443,46734,SONNEN_BATTERY
1e27a57f0efe4a995191ddbc576bf9d,battery_239,c8ad3f93544f9b9a4a8a158bd54c2a,27673,SONNEN_BATTERY
4decac3b9782948d332b6c08f9e58beb,battery_240,cd4ef882fa4892936c1a9ddc9739d8,95549,SONNEN_BATTERY
8acb93c564ac16b2008b9b4b55abb34,battery_241,72b0567eb441548e70164216980b23,19448,SONNEN_BATTERY
2302ccef2c09240a67224f8e1332532c,battery_242,b05f77d8224146b9a31d66a3e79d2a,32584,SONNEN_BATTERY
7c8497d393e36d22259d3db417d0b4db,battery_243,6c57e6dec34f4db92a56ba643fba06,25847,SONNEN_BATTERY
c203e5405dcf8954ef476eae020215d,battery_244,94f04b748b496aac8611426135580d,70362,SONNEN_BATTERY
73c34edf4244e78828e2f0fccd1f1c7a,battery_245,3818f365f54438b8bb565aac613c46,79643,SONNEN_BATTERY
29465312caeac79c7708ad314809b3c3,battery_246,e9532b609a4999b0ce3a59592d9932,61924,SONNEN_BATTERY
51a2351a1a5710bf4ab22e562d98a6b,battery_247,c6db64ca974967918a12f9cd9a453f,11747,SONNEN_BATTERY
7a7a2deb06689f3d1928916890eaf340,battery_248,9ef0d0ffa3483abfe44322dcacba4f,79659,SONNEN_BATTERY
451f1a0c1ea398f011bd9fe9591cf97e,battery_249,9ce0ca89d24db4aa9a4747baf3bec0,49591,SONNEN_BATTERY
377a787b58f2a9e417a8e1c45550d30b,battery_250,2c13194d7449c8bd0a2534cfeffeac,35293,SONNEN_BATTERY
75b49238ea44da81a6ab3ff6d468ed3,battery_251,cdcd91a5534fa48b6d2cc3e94dfc13,32329,SONNEN_BATTERY
493530edac2928ec1e861339a1ffb68f,battery_252,25c2c7054549ba87e22b06a4969a78,43238,SONNEN_BATTERY
324cd7f2ae44f27861019b6df3639841,battery_253,63f00c64b24adba5788f14d6f9a4e0,47784,SONNEN_BATTERY
4290f5ba4ecdfd857362ba525e773486,battery_254,8aceb565594a13b5d347593ebbd684,59551,SONNEN_BATTERY
504f26c8916f8a892b4f9188d745e93c,battery_255,c0b8132b4a45b883d37eab76c8329d,95577,SONNEN_BATTERY
1124280f924110ea231a3a6f97c50be8,battery_256,fca4fbd74148259edf393f9291ef8e,40138,SONNEN_BATTERY
2b09f304d7cdbed5ed52640ce3cbca1,battery_257,4812b90e0647509f664aacf5fb5665,15643,SONNEN_BATTERY
5eb3c08ab882e247985c8987cc4d47,battery_258,28d8fd21494e5ba7c75b933461e1ff,30863,SONNEN_BATTERY
181313c49e82b69b58a085b53f1b6024,battery_259,4ef3be5ac44536b128b0608c348866,25497,SONNEN_BATTERY
7b78122ca4ce7be829315bce5846ef76,battery_260,5d5a4ebbba45c6a50ffa3d8596a5bb,19788,SONNEN_BATTERY
5d8e55b5ee20ad375fbbff4a832267,battery_261,9dbd06b51c458fbe22eb951f747c6a,93697,SONNEN_BATTERY
6ade7684fa5aba035f91640a67af2c69,battery_262,495e0601d748f29c02267181277b86,72903,SONNEN_BATTERY
176893d1723b55e3160258cce24f064,battery_263,2363d010354513a148f3943eb1dd4c,74670,SONNEN_BATTERY
318141a2b0ec5d326fa0c567b67b2af,battery_264,091a0ac01a4694a106086c2b82ab69,90004,SONNEN_BATTERY
351b1046f238a6b698c29f9767ae87b,battery_265,6b39bd54cf4d5bb90eb43a4efce8d9,98794,SONNEN_BATTERY
7a833b70890d79c11f9885b610e876bc,battery_266,75c2758d394ef68bf672ae63d43c82,11253,SONNEN_BATTERY
2bd8487d398f50cf57ffa05e59ab17cc,battery_267,7471d57011463db7547edf48c1d222,96621,SONNEN_BATTERY
7e18715d12dc49295aa7d5f05dbc5af0,battery_268,a4ef4f624c44d7999d33ebf1bfb2fb,31184,SONNEN_BATTERY
1344b0f2719d956f364cda0e802c78ce,battery_269,643332be15403a81965dad74211dbe,70290,SONNEN_BATTERY
583fd26ab6490e915d63f37e9071f628,battery_270,2a50d1a7dc4952aa56e4545e26b4c7,97293,SONNEN_BATTERY
4da543b03f95d3a0242317db94d0b424,battery_271,26e02c38994bc3b1ddaae3b17fb2e6,91109,SONNEN_BATTERY
1fe7830b7a479ee921d977fae0c878e9,battery_272,7728f2734a4f8681e79670fc38c183,68154,SONNEN_BATTERY
7e98f43f636fbf043fe78853defd589a,battery_273,344c5af0c04f8d97f8d6f6be9b937b,50853,SONNEN_BATTERY
218cfbc3d0fafe344f97907a104e2dcc,battery_274,925af8c7f3420e9ac4083c403f4638,59332,SONNEN_BATTERY
19ed7ae9c2c77706a8c848c937f726f,battery_275,e1b3d386fc4ee4a35b1ff28d1198a0,61626,SONNEN_BATTERY
46a17722c3552fb860e86393329a0723,battery_276,dc3048c51148a08385e5a0e0f0a3bd,54752,SONNEN_BATTERY
1da05d745dc5040c45c6d2ff516cc69,battery_277,af7d0e930f4f1ea62050384cfbc3df,66582,SONNEN_BATTERY
3c38be1f29a97ad26158b611dbadc49c,battery_278,489e1ac6e94e7fbe6c8944d7e868aa,95966,SONNEN_BATTERY
391472a46d9659d85710f9b48abdb989,battery_279,f8a2738da94928ae294b509b7a7e2f,25999,SONNEN_BATTERY
7b709917530b341554c5269c5ddf2a90,battery_280,f202c2437346a18297bd97c94f08fa,62792,SONNEN_BATTERY
327c43cede1fbc7c56ec9a8d017eed2c,battery_281,f530abc0a6429489bf98c6308961f0,39005,SONNEN_BATTERY
2f06564e02f410145c5ec67e08474291,battery_282,6b83fb879e452296ff7ac07e4140d8,29502,SONNEN_BATTERY
100f8c61b758b2246180ccebc314cde7,battery_283,159eceac1444c99b1e18dff3c1bafa,67884,SONNEN_BATTERY
30fe64dbc15d6bc94332bce044fcf88c,battery_284,c58b0a2cd44ce280613738680d6d10,79557,SONNEN_BATTERY
23f0fb067157ff763bfcb1cf5070a00,battery_285,e38ccb6eba45758e9c6e035555911e,86478,SONNEN_BATTERY
7fe28e30595463ba48e330908fbfb6ec,battery_286,4b3b8417a8473bb728907ffebbc419,48071,SONNEN_BATTERY
69601792cba326ac6155cf3c580e6416,battery_287,df5b00e700438895ca84d79bc9e459,69189,SONNEN_BATTERY
684ef747dd8ad06ffc1d6a6625d4207,battery_288,93da306e354e4dbc08e158970270b0,45200,SONNEN_BATTERY
159a826d12e8af6e50cd54dd393a7eef,battery_289,5d16c1767246679131b575cdbf69f7,95457,SONNEN_BATTERY
32b7b4b29efac8f27630580ccfe3fa2f,battery_290,2de12169044d9b824f7afb3e2af0a8,92441,SONNEN_BATTERY
447b2c64c9174c8773beaf3392fecb85,battery_291,3a852d027e49fd902e33c917ea3ca1,28354,SONNEN_BATTERY
5e0234c565b7c2a347711a2d14504269,battery_292,1de82e544848e68938552139249fb0,85586,SONNEN_BATTERY
588ffb0583beee4677ead2a510c58a77,battery_293,3d2d37762547489604f43cd9b5c566,17467,SONNEN_BATTERY
6c38784c6ab8a3cf6414e8d0488f5339,battery_294,ec867b7dad4dbe8c5a04be75f51aff,82337,SONNEN_BATTERY
70741b9f1cf9fbca31e5b69c7508386e,battery_295,af7412548f472b9ff6589e6433c4c1,50559,SONNEN_BATTERY
5337eb407b8928627c39fb5ecc725b81,battery_296,e27da51da34062a23df955d8062b58,52215,SONNEN_BATTERY
7426e3175889de554ea366299969562e,battery_297,5ecd0d88954a5586d84eed7d17388c,31313,SONNEN_BATTERY
2b246af1234cab5956c7618dcfda0c96,battery_298,89a1250ee245d08ce0fae77b6b3aba,22651,SONNEN_BATTERY
4ffbe67bcc6c15166b2a6db5153e108,battery_299,6438279b68440e833976a372c05689,32767,SONNEN_BATTERY
15d4465e8441d441cd43d0ad0e8326,battery_300,de1c19172941e78a688589966ec434,74557,SONNEN_BATTERY
339f3d70cc150a1a216ead09611cb39c,battery_301,a1b53ae203415fb0b0065879ce9c72,31091,SONNEN_BATTERY
7bb2cb7d56112e334eb3c4b8fe630cb8,battery_302,e8af8241474bfc894f173ad18e6a97,75268,SONNEN_BATTERY
436b6e92669003ac3b062e89fba1df0,battery_303,bf8b00e67d46b8bfd4d4ba8069d2dd,23078,SONNEN_BATTERY
37a6d01bf4009ae512d640ac594856d3,battery_304,528527d0f64f738471d9fb5fa190ea,91923,SONNEN_BATTERY
3cc4d3696225ab6d6b0f432088b2ec49,battery_305,65531c94a54ccd83df0caa3354dc5a,35951,SONNEN_BATTERY
4a24b49d1aab9511446418c6e61e0d10,battery_306,8362b065a240cbb607e518a2c130fb,11840,SONNEN_BATTERY
491016de9024036e504da2b9373a43e8,battery_307,1b5ffe8ba24ca0a08f958011cafe7d,69622,SONNEN_BATTERY
211628d32c19212b5f1c24c4475a8196,battery_308,b42c2f90254a18aeab889ae2ef58a4,32581,SONNEN_BATTERY
346ea5a1d721ac7f1b422a260bf66a3b,battery_309,dfa7a58cb64c37a26598bd38779f80,25881,SONNEN_BATTERY
709525db1b51186e5e15f3137b301f2c,battery_310,02917490024bceb74e9dc78711ffbd,29501,SONNEN_BATTERY
1716489a6f7c879549fab6e60df816c,battery_311,f047d82d474d21a2ae9b36bf4b7779,78264,SONNEN_BATTERY
29fbd42651cc823d431352f70b269dd9,battery_312,0bafc337bd4c2b8a9c6d3b7383e3ce,13126,SONNEN_BATTERY
5485a9102e0b8d82562fc548d0cbf5b5,battery_313,23d5ee2c794510a4c67132aaa0f3ff,92402,SONNEN_BATTERY
79c908e42a5ae9c1205f39fdcccbd883,battery_314,69d508dbcb42639fd8c23c5a5ae10e,64831,SONNEN_BATTERY
18c6a79e9d212ff9709ee3e1c87832c3,battery_315,3f25f5ea504642aabbd7ce77007e46,25931,SONNEN_BATTERY
44bb502f8fac0b8c31b137b87b5f4b4d,battery_316,d10566fb8e45cab9c662c678b246ed,16604,SONNEN_BATTERY
34ed86d1c64dc1c60acbad31ed3292d,battery_317,76b3cc3d9a4e9ca68c99630fec2fcb,82693,SONNEN_BATTERY
340d46488d403077b476667f9673b9a,battery_318,e23a1098204f8a9ee4532c00366400,26388,SONNEN_BATTERY
7e3b6b4c2a584941224b4c539d62b4eb,battery_319,3f2def7d2d43b58b088709d15e2b1b,94769,SONNEN_BATTERY
6cd9458812ce7ec833cf30158765ee93,battery_320,5cffb21a74459d92e7f2bdebf566a1,88223,SONNEN_BATTERY
1b0d00e735d290ed11c7d5e12c783dcb,battery_321,cb5125c6f848d6bde26ec6a3d90339,10420,SONNEN_BATTERY
67d5391488f46aee4cd3c0dc5297a2fa,battery_322,dc18cb2757460fa92253529e04f4f0,52635,SONNEN_BATTERY
2250842b80a590593393d36fd61eaf5b,battery_323,65f80815ed40929c7a0095b38a1a96,39631,SONNEN_BATTERY
52da5eae931941b1fe8876217d52ee8,battery_324,a590581af54e5fa9b3dd1f34a263e8,91990,SONNEN_BATTERY
41204574deb5e7142141372e7809d29b,battery_325,d8dcb016f547cead2f60f45106a8a7,87260,SONNEN_BATTERY
339d677e43d5619b7d3df54114163f55,battery_326,cd84637d2a46b4b1e7e4eb74e9a35c,24394,SONNEN_BATTERY
781d7fe52d6c94f62691d7bb4c229bd,battery_327,80ce9005b941f38b72b58cda27c231,85805,SONNEN_BATTERY
3584a2496862be0f399c38b3ebbc5fbf,battery_328,25f29ba2bf4ba790d0ebda57269125,88374,SONNEN_BATTERY
61b7ab945f9b62d012eee214bcf80b56,battery_329,57f1215fa44096acfe478b65efa3b6,93424,SONNEN_BATTERY
7c8e966b17a3de5f36147a3cedf62f7b,battery_330,813b7059af4abb81bd1926444763a9,26026,SONNEN_BATTERY
331c2762990255a26f2b3ffacb74952d,battery_331,41946e9b7740fc84dcc93c0278165e,45039,SONNEN_BATTERY
5b46b935c5d57ccc1d832d8047d895fe,battery_332,34c6f8698e4890beda2848ff6b09d4,67640,SONNEN_BATTERY
fcef52985214e7c34d98d28fb183ac7,battery_333,75ef32a8a14af484cff4fc52694e11,85860,SONNEN_BATTERY
4272750f82283bd078fa8ca4d689c2a4,battery_334,e5a639e6534264a94f2922f86834c1,34933,SONNEN_BATTERY
788babbc9f2252c4afa3a800e5ca543,battery_335,657a36bfe0425982546705f31fdd78,52702,SONNEN_BATTERY
11ff6bb7589857d12af5f08a696ed2a3,battery_336,0cce3bfe7b4bd9a24a9727915e2bb2,65613,SONNEN_BATTERY
20cd7c04e1aab3ec127c66d6dcd9a549,battery_337,ec241d05db48a9a60c3ea31904b4f1,49247,SONNEN_BATTERY
3886296f93561517463e4e05c161d162,battery_338,01a45ef19847d490428ee248d72a1f,40716,SONNEN_BATTERY
564847269aab95b4799ddb432d7dba1f,battery_339,ee9dad8d2d4b3e8040a5252abed173,80625,SONNEN_BATTERY
3b26c1f3cf9a3a0394d7a0fa27705c5,battery_340,7fcafb279c49ee9e62c448addd511f,53197,SONNEN_BATTERY
5bd866775d216a2156de39797a98ea8e,battery_341,fe95fc95444e7196802a6e75171b62,45397,SONNEN_BATTERY
5b640c1c54fba2ee62040f1641684273,battery_342,66da0cdf274ed7ad09b57fd211246e,50121,SONNEN_BATTERY
469290f48a700d4569cd2c62ec59ba3d,battery_343,8df17fdc544c269594af42af4309ea,66518,SONNEN_BATTERY
1a4672d32534733e396d52aad436f5df,battery_344,a93cccdf564844bfd468a032bf65f2,33676,SONNEN_BATTERY
1cc419de7c1c359f5d19fe6bbda329e2,battery_345,d5b147c7154eb9b963e822ae56ce9e,22600,SONNEN_BATTERY
1fa2999c4facca526b945ee5adbce52e,battery_346,9ebf025afc49748d0b7931450a7575,77872,SONNEN_BATTERY
44bbb62fadc2d3435a2ed42a022c23aa,battery_347,bb4d8881964752b409253cb1b4ed99,83917,SONNEN_BATTERY
2bad99f3c030ccd14d234cda82950190,battery_348,ec369952044aba9908a95110d0ad60,13144,SONNEN_BATTERY
2067af52719b9d1b6a1676cf44d575bc,battery_349,d3de7ea02042979958216b323b49df,33885,SONNEN_BATTERY
425560e9643ad411432f52e77bb09c8,battery_350,c906071d8941ca85b4c36ae383270d,78593,SONNEN_BATTERY
610e0a3ba30fc4ee8c5223873e1c5ca,battery_351,143f8e10274c3bb64c2c738eaf2586,94332,SONNEN_BATTERY
3a5685f8ed2737bb7485e6f200f962e3,battery_352,79a20cc17941ffaed591e4fb66bb6f,54446,SONNEN_BATTERY
70be9017afd3cb203b0cb92affc25fa2,battery_353,ab6dde46e44af48711664f6a737bf5,41411,SONNEN_BATTERY
1f682e54487d41b5276afb741368ca21,battery_354,c04ad2f20a427a8c4f5f538fbf886c,99588,SONNEN_BATTERY
1aad9df674c2a96d5a3fdaa5fb4b2af9,battery_355,c610b44b2e431ab677902cf1fb9e9a,48909,SONNEN_BATTERY
5ad87d9eb312f0e73ea81fbdd4acfbd8,battery_356,9bb8ded39a44b4b3716d920d315374,84918,SONNEN_BATTERY
63567664c4a499c2611737dd1f160e58,battery_357,f40462edac4c5d927875661cb9829b,45399,SONNEN_BATTERY
3323c7ada553f9872c10a3d064d8f635,battery_358,372d8eded24ddc92527417b6c59bee,24971,SONNEN_BATTERY
1b988a0cd4ac15a3316cf6d2743463bf,battery_359,4416988a8d4e52acdf3dad937be701,13060,SONNEN_BATTERY
7e95b9a9a511cc1361cc426527d2de96,battery_360,941784e3a244d39430123fb02b007c,27106,SONNEN_BATTERY
6216e06b47db2a3a5c94be38b6935017,battery_361,725dbbcf2246dc9fa6ee988cb1f602,26509,SONNEN_BATTERY
4f523b9f97672d994e88758b3b79d687,battery_362,f95cbf14e0494cb10ae885e7cbb20e,49721,SONNEN_BATTERY
330552b78cbfe7aec031daf7c77ff89,battery_363,d502bc5375400182d19be8786acc4f,40461,SONNEN_BATTERY
78a6ad5910663c831369b62cd5f7c8ac,battery_364,2bd1b99f1e495d9771205fbade5445,27043,SONNEN_BATTERY
4e274eaf7da9ad8ba5b220108068201,battery_365,49f9687eb5480883b0a3b83ae0d657,31468,SONNEN_BATTERY
3a85f7c1bd01850c548d509cdb1cc54f,battery_366,cd019bdcea4957b60eff3258290bc3,90384,SONNEN_BATTERY
5e1dc7447f79d3ff7f206d72c518a2cb,battery_367,cf90eda59744828c90200d8bed5c13,29751,SONNEN_BATTERY
42a3601725551c144497dda592f45514,battery_368,790e641a384ebabb3e6e84568b38db,86125,SONNEN_BATTERY
4472d5e2f6750e6c47ffd47ed012f221,battery_369,459c8d544245af9e2919f40c249043,51494,SONNEN_BATTERY
6e9f49e1b56c649a73733d955c0ec586,battery_370,7b81902a8b49cfa60e651201154754,17043,SONNEN_BATTERY
2bdc7c5a0ce56d8943d10996cf2c9bc9,battery_371,e0c5b51fb94ee69a7c19bb34509886,78044,SONNEN_BATTERY
409fa67b970b5abf3add6e7421173236,battery_372,83387b59964aa5a47d8cdefb0e56c9,89397,SONNEN_BATTERY
66a964a1d8eeb7a21cedba38e2d7d458,battery_373,cc2b26b0054ea98cffe349b33b21ae,30423,SONNEN_BATTERY
aded03eb79e0dfe6a323313a4ecaff6,battery_374,568fa4f06a48158ebe10593ba084cc,90344,SONNEN_BATTERY
2e474aa83e5274561c4898b6317c2784,battery_375,791768c6ba4eb18e066a5b356ef492,96009,SONNEN_BATTERY
62b3d7ae516c1aed42cfbbc2b50596d2,battery_376,aea8768e4e4d7a8e0644c6293a7b9f,33265,SONNEN_BATTERY
52dafb06bfc8a8ddbcf8c8b9f732805,battery_377,c80231c938491e8bb008cbac61bdf0,58253,SONNEN_BATTERY
d94c8a25193c5ab47a4ac64e5482ef1,battery_378,9af5e51be9482faf6f613fab2f6de0,56912,SONNEN_BATTERY
137d013a145a63df2cd7793834865654,battery_379,cf06a05d264e24a21a6e6c70f080dd,97324,SONNEN_BATTERY
34e3cd110f6be13530f1aeea2490e3a1,battery_380,c32ead194c40acbf9a8d03b0383670,84636,SONNEN_BATTERY
4bbabedcaa8ff2469cadd15b9c6dc56,battery_381,d45cd2aa954961b62301d60a6a3997,46658,SONNEN_BATTERY
399c68b00e9e4f23a4aa75158483595,battery_382,86e4b770b04c26a5dd6fc157659576,44427,SONNEN_BATTERY
1478eaae74dcd4a61dc321f617083b94,battery_383,2cd525a53f449dbf4655bdb0d7074b,82202,SONNEN_BATTERY
327cdefd4da28d9c7dc2977f7ece4d0,battery_384,5984c772284f8187d214b050554532,89607,SONNEN_BATTERY
28137bf27de7d8cb4e9d6fb2ca1312bc,battery_385,871be7faa94d3a98898a9daf1e93e9,82933,SONNEN_BATTERY
2f1fffd7a387929313da7f15d285d093,battery_386,ccd9c1fbed459c92099b3ac6699b1d,86564,SONNEN_BATTERY
d1a4709625ec62f5fb32f76266471b6,battery_387,91ae5e24e841269d7012d13bf0db98,89210,SONNEN_BATTERY
5896d0c336cd04ec784ee53046c16db1,battery_388,f0e160b7ad4d91a69b9be9424aea0e,99053,SONNEN_BATTERY
29e3178f2f4296ce5b9f633a3c668a1f,battery_389,7b454bb5584b82ae8ff2caa7804502,71022,SONNEN_BATTERY
70c7a30e6dcea520326eb6536e253668,battery_390,ebc9fae96b441abc8ff42cb1ae2604,14992,SONNEN_BATTERY
3af22af53d94cc73458f3219a06c9a23,battery_391,6e465d69944804a49d9cc1d78fc456,17001,SONNEN_BATTERY
2b9ae5af2403d44c70ec72dd7f0a6074,battery_392,9fa0ed4d694679b85f8d28dac2a2a6,46066,SONNEN_BATTERY
77592399c9066a0e1bd99902258cb0b,battery_393,083a8be2744deb8371f2c4c695afd0,12560,SONNEN_BATTERY
7219448b005ec1745ad1d190568dc825,battery_394,f160235d3f488f8176034912f821ff,40487,SONNEN_BATTERY
5959ca1d49aebdab1f28baf17010d60,battery_395,9a8783a37d48a19ac5833972c82b42,24744,SONNEN_BATTERY
564299b8ac5b8c6376dcaace5ba0b777,battery_396,3344c05fda47a0b060135454313b22,39230,SONNEN_BATTERY
4c38dc9852bd3594a728ed6484a0759,battery_397,fb254626f44b7eb0771050a961c47f,28420,SONNEN_BATTERY
711d3e2ea8cbdc50379cddcb1772c1df,battery_398,089dd5785d432bb38ca9ea366958a3,90392,SONNEN_BATTERY
7ccece46321af31b4bf0b2ebd698acd0,battery_399,d3cd848c974aa39ecceb3b616909a0,86172,SONNEN_BATTERY
5edba7ee7dda00b77fb751eda53f0e93,battery_400,cc714b21ea46c09236e03c1977cf78,27106,SONNEN_BATTERY
60f443a0ee6ed9fd512c9cd2e975f6c3,battery_401,851be83b5c40598d64d9848740ef15,77900,SONNEN_BATTERY
1b398d34cb55e60d2bf1a1e575525802,battery_402,64a3023eb941069f8db4f73c9d4f74,48275,SONNEN_BATTERY
190001f3c447f77e279a3c6085957371,battery_403,576e976cda40f4bc6210f08317ab91,89142,SONNEN_BATTERY
6c4a1aefb2e0742d7bd4b0bae08cce57,battery_404,35aaa30fff4f4d8b9212ab4aa17718,49223,SONNEN_BATTERY
536a1f9017a75a7f34d4e21627f3af94,battery_405,eebe6bd22f4652a54ab0f0ecf90f2a,61302,SONNEN_BATTERY
728a9b55aad5288a1a6db75606acd2f9,battery_406,4be57aac114619b50a0f344ee6938c,74679,SONNEN_BATTERY
175d0d8c7343bce578d0cf46969f7493,battery_407,6bda47fae7474cbd7867299f570218,71957,SONNEN_BATTERY
1daf84d9e3cb2e7d99d1e4ac4898072,battery_408,7a9580044943859e424e8c072d3028,57180,SONNEN_BATTERY
7bc087abe5a295e954669173882a0c3,battery_409,e2bd85dacb4a8c98ba969a82441590,23455,SONNEN_BATTERY
217a6768c8aba36e1f803bb6a51a289d,battery_410,785982e720472a927a17022c650937,47505,SONNEN_BATTERY
58f918c5b23a60985d2263b9c5c9f446,battery_411,2c6bf8613f4d5693125a2ea9d9cfa5,25445,SONNEN_BATTERY
2b9d68881066ea5dc5b49a9e469604,battery_412,5a3b4dd0404aacb3f67388c1b3ea83,23346,SONNEN_BATTERY
7b3ab97e970b013c46d15f8e3e8a67df,battery_413,98c1153afd419eba9488ccc3147b9b,66203,SONNEN_BATTERY
689a4bbc7d0a9cd17d894a5242e4be8b,battery_414,a6c161bcfe41f58a1f1618e0245b10,74397,SONNEN_BATTERY
2a7a578e06f1ba769e667995c13785,battery_415,b723b74f5a4b81b4152efdf755c6d7,10511,SONNEN_BATTERY
60767d4d8426ca205d75e630a13b20c8,battery_416,5b07ba7ae84f159b6b0f9f95cb9260,28491,SONNEN_BATTERY
2544c5625288ce747b62f183182a7719,battery_417,d28841befa426d8200cb99f081543b,60634,SONNEN_BATTERY
25e2314fe65e36fb7db425e4de7dfd1b,battery_418,2786d1b7c042eeba4032605da77e3b,94194,SONNEN_BATTERY
2ccc65a37acf689815ef60aa38c2991b,battery_419,58405aee374653875e224f3975ff9d,39019,SONNEN_BATTERY
688ff2d63b9ad7a0124e25cd56476dad,battery_420,1c830d87b24a918693598ab7fbcf5e,70501,SONNEN_BATTERY
3447f1d118442c4a6b438060619db335,battery_421,706a85ee604babb796eb44365fa298,12708,SONNEN_BATTERY
66b240147df7e4bd65a5614616462d45,battery_422,f39ead225943dc8186b891f9aa9cd4,95702,SONNEN_BATTERY
3de8189d07fe0e80132a995a124a71a5,battery_423,1091a51a484ebb81728f5dd9eadd75,89970,SONNEN_BATTERY
5a23b23092eb67134265b5d6cfe3856d,battery_424,ac75efbd7f42b2b57756ab2a114bbb,75766,SONNEN_BATTERY
1c0a70182b48de2697e1e83ca9652cf,battery_425,6f3ee6a85a481bacccf5f7e7d6f563,62452,SONNEN_BATTERY
28941ee22bb012c3212e36011817e325,battery_426,9388a6d5ad494baf34c0972a5c66df,53129,SONNEN_BATTERY
3637cd3053651f4d488ba66b10e587fe,battery_427,36bd1f44e34a6a963e88eddee98747,92607,SONNEN_BATTERY
1c5d8cc3594a691f608f1eeda0fdfcdb,battery_428,d5a69678aa4e798744efefb6d5daeb,76440,SONNEN_BATTERY
66944db832dbeff57507e2b797371e0e,battery_429,2cc939da1c494d89f618455958edbb,21333,SONNEN_BATTERY
b94a52e50432dc614760e6c76796d5e,battery_430,712ef69cf54a0f99210b71eee5eff3,61377,SONNEN_BATTERY
3d355ed8521c02ab20aed37c6c685f00,battery_431,ec4451b06941eea9d272812779a132,48119,SONNEN_BATTERY
69a00ea218f43fb819da856faf0301a,battery_432,d7628580c84355ab1c6c735192fd69,21008,SONNEN_BATTERY
8f66c4cdc058fb0ebfb52d9528bab4,battery_433,761ecd174a4de2a477eab4431a319d,62067,SONNEN_BATTERY
398f5f256ce3618d7eac72e446fd262a,battery_434,2d4a60948a4555aaec8f9d2da2be4b,98777,SONNEN_BATTERY
700e321fee291fc7446fb5ff49cc6b9e,battery_435,d143800c234c36a23cab1e50f646b4,53568,SONNEN_BATTERY
298229f40b2384d95b1fd68f7f58be10,battery_436,6facab76cf4e858bc5d92d341856d8,75494,SONNEN_BATTERY
2e128fb1d4fb0df23e81a2f9ca1ca728,battery_437,b89f631d4447f29bf84f193f46af15,95860,SONNEN_BATTERY
68d7c10777987d282e2f12db7afd7a4a,battery_438,abd7684b294086889ccc8c1a50c64d,34870,SONNEN_BATTERY
4a4b6d1607413371247aba63450ab5b1,battery_439,3a712f36d041a681f48be539b0d275,99244,SONNEN_BATTERY
6393670b3476bec3201c13f060bc0925,battery_440,2a16771fd7460eb566bf468bcd213d,96808,SONNEN_BATTERY
4128dc881b84316877d4d8e7a0db2bf8,battery_441,b4d3ce929f4959b0e84c648149889d,24120,SONNEN_BATTERY
6c59161bb5522b1e308b685bb3329d37,battery_442,7813ef8d9b4890adca5dd233e502e6,27259,SONNEN_BATTERY
3664e4303e5194e31bf7278b32b43fcd,battery_443,9070ce05c948b7ae43cb008e936038,10958,SONNEN_BATTERY
1f1a5d11ef8bb17a7a72bd349cfe30d7,battery_444,11830787ed45418920295d93c5c7e1,60902,SONNEN_BATTERY
4bc71150fd9e5e76353f92dcf80bdc3f,battery_445,615289e70e4e3c8a19bc3cf80a8cd0,18813,SONNEN_BATTERY
1f0f7066a62b78a67221cbe1a531b92,battery_446,2f53fb85114081b8c46d00b785aa1a,77518,SONNEN_BATTERY
6e3e5d3b5a99e8cc6549744a5a4ce5d2,battery_447,bdf154f23743a39a2502c2e1e74401,12743,SONNEN_BATTERY
